year,datanum,serial,hhwt,gq,us2000c_serialno,pernum,perwt,us2000c_pnum,us2000c_sex,us2000c_age,us2000c_hispan,us2000c_race1,us2000c_marstat,us2000c_educ,us2000c_inctot
2000,4,14947,100,Households under 1970 definition,3443906,4,100,4,1,14,1,2,5,4,BBBBBBB
2000,4,15365,100,Households under 1970 definition,9648206,1,100,1,1,39,1,1,1,14,34000
2000,4,15365,100,Households under 1970 definition,9648206,2,100,2,2,40,1,1,1,9,12270
2000,4,15365,100,Households under 1970 definition,9648206,3,100,3,1,13,1,1,5,4,BBBBBBB
2000,4,15365,100,Households under 1970 definition,9648206,4,100,4,2,11,1,1,5,3,BBBBBBB
2000,4,15386,100,Households under 1970 definition,9919437,1,100,1,1,47,1,1,1,6,10000
2000,4,15386,100,Households under 1970 definition,9919437,2,100,2,2,48,1,1,1,9,42000
2000,4,15436,100,Households under 1970 definition,538374,1,100,1,1,30,1,2,5,11,17000
2000,4,15585,100,Households under 1970 definition,2185906,1,100,1,2,36,1,1,1,9,36000
2000,4,15585,100,Households under 1970 definition,2185906,2,100,2,1,42,1,1,1,11,30000
2000,4,15585,100,Households under 1970 definition,2185906,3,100,3,2,1,1,6,5,0,BBBBBBB
2000,4,16131,100,Households under 1970 definition,8276053,1,100,1,2,39,1,2,3,9,12000
2000,4,16131,100,Households under 1970 definition,8276053,2,100,2,2,10,1,2,5,2,BBBBBBB
2000,4,16131,100,Households under 1970 definition,8276053,3,100,3,1,34,1,2,5,9,31000
2000,4,16152,100,Households under 1970 definition,8544727,1,100,1,2,50,1,1,3,13,50600
2000,4,16186,100,Other group quarters,8983398,1,100,1,2,19,1,1,5,11,0
2000,4,16243,100,Other group quarters,9509260,1,100,1,1,22,24,1,1,11,8600
2000,4,16358,100,Households under 1970 definition,1551557,1,100,1,2,40,1,2,5,14,41100
2000,4,16464,100,Households under 1970 definition,3751474,1,100,1,1,38,1,1,3,13,47000
2000,4,16464,100,Households under 1970 definition,3751474,2,100,2,2,11,1,1,5,3,BBBBBBB
2000,4,16554,100,Households under 1970 definition,5551063,1,100,1,2,71,1,1,2,9,8300
2000,4,16554,100,Households under 1970 definition,5551063,2,100,2,2,73,1,1,1,9,9700
2000,4,16554,100,Households under 1970 definition,5551063,3,100,3,1,72,1,1,1,4,10800
2000,4,16649,100,Households under 1970 definition,7492585,1,100,1,2,49,1,1,2,9,24600
2000,4,16649,100,Households under 1970 definition,7492585,2,100,2,1,12,1,1,5,3,BBBBBBB
2000,4,16730,100,Households under 1970 definition,9364077,1,100,1,1,42,1,1,1,9,30000
2000,4,16730,100,Households under 1970 definition,9364077,2,100,2,2,41,1,1,1,12,18000
2000,4,16730,100,Households under 1970 definition,9364077,3,100,3,1,9,1,1,5,2,BBBBBBB
2000,4,16864,100,Households under 1970 definition,1466258,1,100,1,1,69,1,1,5,15,50100
2000,4,16864,100,Households under 1970 definition,1466258,2,100,2,1,53,1,1,5,15,0
2000,4,16898,100,Group quarters--Institutions,1992651,1,100,1,1,35,1,2,4,9,0
2000,4,16957,100,Households under 1970 definition,3003723,1,100,1,2,25,1,1,4,4,1500
2000,4,16957,100,Households under 1970 definition,3003723,2,100,2,1,8,1,1,5,2,BBBBBBB
2000,4,16957,100,Households under 1970 definition,3003723,3,100,3,1,6,1,1,5,2,BBBBBBB
2000,4,16957,100,Households under 1970 definition,3003723,4,100,4,1,5,1,1,5,2,BBBBBBB
2000,4,16957,100,Households under 1970 definition,3003723,5,100,5,2,1,1,1,5,0,BBBBBBB
2000,4,16957,100,Households under 1970 definition,3003723,6,100,6,1,28,1,1,3,5,19000
2000,4,17295,100,Households under 1970 definition,8578499,1,100,1,1,63,1,1,1,2,5000
2000,4,17295,100,Households under 1970 definition,8578499,2,100,2,2,63,1,1,1,10,10000
2000,4,17395,100,Households under 1970 definition,171619,1,100,1,1,67,1,1,1,3,1500
2000,4,17395,100,Households under 1970 definition,171619,2,100,2,2,58,1,1,1,3,0
2000,4,17733,100,Group quarters--Institutions,6112018,1,100,1,1,41,1,1,5,6,250
2000,4,17767,100,Group quarters--Institutions,6631216,1,100,1,1,26,1,1,1,4,500
2000,4,17852,100,Households under 1970 definition,8251360,1,100,1,2,72,1,1,2,11,20110
2000,4,17940,100,Group quarters--Institutions,9741761,1,100,1,1,35,1,2,1,8,4000
2000,4,18109,100,Households under 1970 definition,2730892,1,100,1,2,76,1,2,3,9,23800
2000,4,18133,100,Households under 1970 definition,3170297,1,100,1,2,68,1,2,1,11,20450
2000,4,18133,100,Households under 1970 definition,3170297,2,100,2,1,53,1,2,1,10,0
2000,4,18184,100,Households under 1970 definition,3990840,1,100,1,1,85,1,1,1,9,12000
2000,4,18184,100,Households under 1970 definition,3990840,2,100,2,2,87,1,1,1,9,0
2000,4,18396,100,Group quarters--Institutions,7768479,1,100,1,1,40,1,1,1,13,9700
2000,4,18501,100,Households under 1970 definition,9534515,1,100,1,2,67,1,1,3,14,22800
2000,4,18647,100,Households under 1970 definition,2401487,1,100,1,2,20,15,9,5,12,2000
2000,4,18663,100,Households under 1970 definition,2644598,1,100,1,1,22,1,1,5,11,900
2000,4,18663,100,Households under 1970 definition,2644598,2,100,2,1,21,1,1,5,11,900
2000,4,18663,100,Households under 1970 definition,2644598,3,100,3,1,19,1,1,5,11,3500
2000,4,18850,100,Households under 1970 definition,6266383,1,100,1,1,30,1,6,5,14,55000
2000,4,18873,100,Households under 1970 definition,6749542,1,100,1,1,53,1,1,1,10,55000
2000,4,18873,100,Households under 1970 definition,6749542,2,100,2,2,44,1,1,1,9,7000
2000,4,18873,100,Households under 1970 definition,6749542,3,100,3,1,20,1,1,5,9,0
2000,4,18873,100,Households under 1970 definition,6749542,4,100,4,1,15,1,1,5,4,0
2000,4,18882,100,Households under 1970 definition,6989737,1,100,1,1,52,1,1,5,9,13200
2000,4,18910,100,Households under 1970 definition,7529799,1,100,1,2,43,1,1,2,11,33000
2000,4,18910,100,Households under 1970 definition,7529799,2,100,2,1,16,1,1,5,5,12100
2000,4,19097,100,Households under 1970 definition,1020914,1,100,1,2,31,1,1,1,9,6000
2000,4,19097,100,Households under 1970 definition,1020914,2,100,2,1,36,1,1,1,11,68000
2000,4,19097,100,Households under 1970 definition,1020914,3,100,3,2,8,1,1,5,2,BBBBBBB
2000,4,19097,100,Households under 1970 definition,1020914,4,100,4,2,8,1,1,5,2,BBBBBBB
2000,4,19097,100,Households under 1970 definition,1020914,5,100,5,1,5,1,1,5,1,BBBBBBB
2000,4,19097,100,Households under 1970 definition,1020914,6,100,6,2,1,1,1,5,0,BBBBBBB
2000,4,19131,100,Households under 1970 definition,1940485,1,100,1,1,42,1,1,1,14,25000
2000,4,19131,100,Households under 1970 definition,1940485,2,100,2,2,44,1,1,1,9,10000
2000,4,19183,100,Households under 1970 definition,3021859,1,100,1,1,46,1,1,1,6,17100
2000,4,19183,100,Households under 1970 definition,3021859,2,100,2,2,47,1,1,1,6,5400
2000,4,19183,100,Households under 1970 definition,3021859,3,100,3,2,18,1,1,1,7,0
2000,4,19183,100,Households under 1970 definition,3021859,4,100,4,1,24,1,1,1,9,37300
2000,4,19455,100,Households under 1970 definition,8940955,1,100,1,2,55,1,1,3,10,17100
2000,4,19455,100,Households under 1970 definition,8940955,2,100,2,1,46,1,1,2,11,85004
2000,4,19538,100,Households under 1970 definition,577263,1,100,1,2,75,1,2,2,5,7180
2000,4,19538,100,Households under 1970 definition,577263,2,100,2,1,55,1,2,3,5,2600
2000,4,19538,100,Households under 1970 definition,577263,3,100,3,1,55,1,2,4,8,20800
2000,4,19538,100,Households under 1970 definition,577263,4,100,4,1,69,1,2,3,13,95500
2000,4,19775,100,Households under 1970 definition,4229503,1,100,1,2,40,1,2,3,8,2620
2000,4,19775,100,Households under 1970 definition,4229503,2,100,2,1,12,1,2,5,3,BBBBBBB
2000,4,19802,100,Group quarters--Institutions,4623170,1,100,1,1,22,1,1,5,9,600
2000,4,19932,100,Households under 1970 definition,6757670,1,100,1,1,85,1,2,5,3,17100
2000,4,19932,100,Households under 1970 definition,6757670,2,100,2,2,71,1,2,2,3,11500
2000,4,20146,100,Households under 1970 definition,89563,1,100,1,1,33,1,1,1,13,146500
2000,4,20146,100,Households under 1970 definition,89563,2,100,2,2,32,1,1,1,13,0
2000,4,20146,100,Households under 1970 definition,89563,3,100,3,1,5,1,1,5,2,BBBBBBB
2000,4,20146,100,Households under 1970 definition,89563,4,100,4,2,3,1,1,5,1,BBBBBBB
2000,4,20414,100,Households under 1970 definition,5885610,1,100,1,1,45,1,2,1,13,25000
2000,4,20414,100,Households under 1970 definition,5885610,2,100,2,2,36,1,9,1,16,29000
2000,4,20414,100,Households under 1970 definition,5885610,3,100,3,1,18,1,2,5,7,9000
2000,4,20414,100,Households under 1970 definition,5885610,4,100,4,2,14,1,9,5,4,BBBBBBB
2000,4,20414,100,Households under 1970 definition,5885610,5,100,5,2,13,1,5,5,3,BBBBBBB
2000,4,20414,100,Households under 1970 definition,5885610,6,100,6,1,6,1,5,5,2,BBBBBBB
2000,4,20586,100,Households under 1970 definition,9482519,1,100,1,1,40,1,1,3,10,40000
2000,4,20586,100,Households under 1970 definition,9482519,2,100,2,2,29,1,1,2,9,16000
2000,4,20586,100,Households under 1970 definition,9482519,3,100,3,1,11,1,1,5,3,BBBBBBB
2000,4,20586,100,Households under 1970 definition,9482519,4,100,4,2,10,1,1,5,2,BBBBBBB
2000,4,20598,100,Households under 1970 definition,9656506,1,100,1,2,67,1,1,2,9,58000
2000,4,20692,100,Households under 1970 definition,1513373,1,100,1,2,40,22,1,3,13,35000
2000,4,20898,100,Households under 1970 definition,5489855,1,100,1,1,46,1,1,3,15,64200
2000,4,20898,100,Households under 1970 definition,5489855,2,100,2,2,39,1,6,3,13,41300
2000,4,20906,100,Households under 1970 definition,5660047,1,100,1,1,36,1,1,1,11,36720
2000,4,20906,100,Households under 1970 definition,5660047,2,100,2,2,37,1,1,1,13,7350
2000,4,20906,100,Households under 1970 definition,5660047,3,100,3,2,6,1,1,5,1,BBBBBBB
2000,4,20906,100,Households under 1970 definition,5660047,4,100,4,1,1,1,1,5,0,BBBBBBB
2000,4,20962,100,Households under 1970 definition,6719677,1,100,1,1,61,1,1,3,13,34800
2000,4,20966,100,Households under 1970 definition,6820538,1,100,1,2,61,1,1,3,10,10100
2000,4,21115,100,Households under 1970 definition,9536661,1,100,1,1,32,1,2,5,9,6000
2000,4,21244,100,Households under 1970 definition,2074450,1,100,1,1,27,1,1,1,12,40000
2000,4,21244,100,Households under 1970 definition,2074450,2,100,2,2,23,1,1,1,12,43000
2000,4,21273,100,Households under 1970 definition,2730171,1,100,1,1,36,4,1,1,12,47500
2000,4,21273,100,Households under 1970 definition,2730171,2,100,2,2,28,3,1,1,12,0
2000,4,21273,100,Households under 1970 definition,2730171,3,100,3,2,1,24,1,5,0,BBBBBBB
2000,4,21273,100,Households under 1970 definition,2730171,4,100,4,1,0,24,1,5,0,BBBBBBB
2000,4,21353,100,Households under 1970 definition,4292662,1,100,1,1,28,1,1,1,11,40000
2000,4,21353,100,Households under 1970 definition,4292662,2,100,2,2,26,1,1,1,10,0
2000,4,21353,100,Households under 1970 definition,4292662,3,100,3,1,1,1,1,5,0,BBBBBBB
2000,4,21383,100,Households under 1970 definition,4967890,1,100,1,2,73,1,1,2,8,28000
2000,4,21417,100,Other group quarters,5614482,1,100,1,2,85,1,1,2,11,10400
2000,4,21458,100,Households under 1970 definition,6414504,1,100,1,2,71,1,1,3,9,26900
2000,4,21557,100,Households under 1970 definition,8549075,1,100,1,1,25,1,2,5,13,29900
2000,4,21829,100,Households under 1970 definition,4540765,1,100,1,1,53,1,1,1,15,320370
2000,4,21829,100,Households under 1970 definition,4540765,2,100,2,2,54,1,1,1,13,27000
2000,4,21829,100,Households under 1970 definition,4540765,3,100,3,1,26,1,1,5,12,20000
2000,4,21830,100,Households under 1970 definition,4583810,1,100,1,1,68,1,1,1,13,12450
2000,4,21830,100,Households under 1970 definition,4583810,2,100,2,2,70,1,1,1,13,15000
2000,4,21855,100,Households under 1970 definition,5159139,1,100,1,1,32,1,1,5,11,40000
2000,4,21916,100,Households under 1970 definition,6572370,1,100,1,1,64,1,1,1,13,49100
2000,4,21916,100,Households under 1970 definition,6572370,2,100,2,2,63,1,1,1,13,11400
2000,4,22365,100,Households under 1970 definition,4033674,1,100,1,1,34,1,1,1,10,21000
2000,4,22365,100,Households under 1970 definition,4033674,2,100,2,2,34,1,1,1,10,22000
2000,4,22414,100,Households under 1970 definition,4879185,1,100,1,2,21,1,2,5,9,10000
2000,4,22593,100,Households under 1970 definition,7526292,1,100,1,1,31,1,2,1,13,34550
2000,4,22593,100,Households under 1970 definition,7526292,2,100,2,2,29,1,6,1,11,0
2000,4,22593,100,Households under 1970 definition,7526292,3,100,3,2,3,1,9,5,1,BBBBBBB
2000,4,22593,100,Households under 1970 definition,7526292,4,100,4,2,0,1,9,5,0,BBBBBBB
2000,4,22803,100,Households under 1970 definition,881679,1,100,1,1,63,1,1,3,11,38000
2000,4,22899,100,Households under 1970 definition,2565424,1,100,1,1,56,1,1,1,11,130000
2000,4,22899,100,Households under 1970 definition,2565424,2,100,2,2,46,1,1,1,8,22800
2000,4,22965,100,Households under 1970 definition,3703816,1,100,1,1,26,1,1,3,9,13000
2000,4,23037,100,Households under 1970 definition,4835571,1,100,1,1,49,1,1,1,9,24120
2000,4,23037,100,Households under 1970 definition,4835571,2,100,2,2,55,1,1,1,9,26790
2000,4,23040,100,Households under 1970 definition,4878902,1,100,1,1,42,1,1,1,13,151000
2000,4,23040,100,Households under 1970 definition,4878902,2,100,2,2,41,1,1,1,13,1000
2000,4,23040,100,Households under 1970 definition,4878902,3,100,3,1,14,1,1,5,4,BBBBBBB
2000,4,23040,100,Households under 1970 definition,4878902,4,100,4,1,8,1,1,5,2,BBBBBBB
2000,4,23040,100,Households under 1970 definition,4878902,5,100,5,2,7,1,1,5,1,BBBBBBB
2000,4,23219,100,Households under 1970 definition,7549942,1,100,1,2,45,1,1,1,15,90000
2000,4,23219,100,Households under 1970 definition,7549942,2,100,2,1,53,1,1,1,10,0
2000,4,23372,100,Households under 1970 definition,20712,1,100,1,2,62,1,1,2,14,14700
2000,4,23515,100,Households under 1970 definition,2591391,1,100,1,1,39,1,1,1,13,47500
2000,4,23515,100,Households under 1970 definition,2591391,2,100,2,2,36,1,1,1,11,12000
2000,4,23515,100,Households under 1970 definition,2591391,3,100,3,2,11,1,1,5,3,BBBBBBB
2000,4,23515,100,Households under 1970 definition,2591391,4,100,4,2,8,1,1,5,2,BBBBBBB
2000,4,23520,100,Households under 1970 definition,2672429,1,100,1,1,72,1,1,1,9,17000
2000,4,23520,100,Households under 1970 definition,2672429,2,100,2,2,63,1,1,1,14,33600
2000,4,23526,100,Households under 1970 definition,2853023,1,100,1,1,77,1,1,1,2,131020
2000,4,23526,100,Households under 1970 definition,2853023,2,100,2,2,77,1,1,1,4,6600
2000,4,23579,100,Households under 1970 definition,3838753,1,100,1,1,37,1,1,1,9,50000
2000,4,23579,100,Households under 1970 definition,3838753,2,100,2,2,35,1,1,1,12,1300
2000,4,23579,100,Households under 1970 definition,3838753,3,100,3,2,19,1,1,5,7,7000
2000,4,23579,100,Households under 1970 definition,3838753,4,100,4,1,12,1,1,5,2,BBBBBBB
2000,4,23658,100,Households under 1970 definition,5270500,1,100,1,1,24,2,9,1,9,33100
2000,4,23658,100,Households under 1970 definition,5270500,2,100,2,2,23,1,1,1,9,0
2000,4,23658,100,Households under 1970 definition,5270500,3,100,3,1,2,1,1,5,0,BBBBBBB
2000,4,23658,100,Households under 1970 definition,5270500,4,100,4,2,0,1,1,5,0,BBBBBBB
2000,4,24102,100,Households under 1970 definition,2997424,1,100,1,2,54,1,1,2,8,34330
2000,4,24141,100,Households under 1970 definition,3662098,1,100,1,1,49,1,1,1,13,20300
2000,4,24141,100,Households under 1970 definition,3662098,2,100,2,2,49,1,1,1,13,46500
2000,4,24196,100,Households under 1970 definition,4571568,1,100,1,2,68,1,1,2,9,11500
2000,4,24224,100,Households under 1970 definition,5071044,1,100,1,1,77,1,1,1,11,17000
2000,4,24224,100,Households under 1970 definition,5071044,2,100,2,2,72,1,1,1,9,4600
2000,4,24407,100,Households under 1970 definition,8128361,1,100,1,1,40,1,1,1,10,36000
2000,4,24407,100,Households under 1970 definition,8128361,2,100,2,2,39,1,1,1,10,11800
2000,4,24407,100,Households under 1970 definition,8128361,3,100,3,1,16,1,1,5,6,6100
2000,4,24407,100,Households under 1970 definition,8128361,4,100,4,1,16,1,1,5,5,0
2000,4,24407,100,Households under 1970 definition,8128361,5,100,5,1,14,1,1,5,4,BBBBBBB
2000,4,24428,100,Households under 1970 definition,8380697,1,100,1,1,68,1,1,1,15,50200
2000,4,24428,100,Households under 1970 definition,8380697,2,100,2,2,82,1,1,1,9,16700
2000,4,24435,100,Households under 1970 definition,8614905,1,100,1,2,40,1,1,3,9,12000
2000,4,24435,100,Households under 1970 definition,8614905,2,100,2,1,3,1,1,5,1,BBBBBBB
2000,4,24499,100,Group quarters--Institutions,9545855,1,100,1,1,22,1,2,5,9,0
2000,4,24752,100,Households under 1970 definition,2675946,1,100,1,2,77,1,1,2,9,35700
2000,4,24810,100,Households under 1970 definition,3251001,1,100,1,1,82,1,1,1,14,52000
2000,4,24810,100,Households under 1970 definition,3251001,2,100,2,2,73,1,1,1,11,4800
2000,4,24822,100,Households under 1970 definition,3385032,1,100,1,1,55,1,2,3,7,8700
2000,4,24859,100,Households under 1970 definition,3748342,1,100,1,1,44,1,1,1,11,28000
2000,4,24859,100,Households under 1970 definition,3748342,2,100,2,2,40,1,1,1,10,0
2000,4,24859,100,Households under 1970 definition,3748342,3,100,3,2,12,1,1,5,4,BBBBBBB
2000,4,24859,100,Households under 1970 definition,3748342,4,100,4,2,20,1,1,5,2,11000
2000,4,24859,100,Households under 1970 definition,3748342,5,100,5,2,50,1,1,5,11,15300
2000,4,24903,100,Households under 1970 definition,4210230,1,100,1,2,52,1,1,2,14,53000
2000,4,24949,100,Group quarters--Institutions,4754048,1,100,1,2,42,1,1,1,2,8800
2000,4,25032,100,Households under 1970 definition,5751386,1,100,1,1,86,1,1,1,9,21800
2000,4,25032,100,Households under 1970 definition,5751386,2,100,2,2,71,1,1,1,9,0
2000,4,25057,100,Group quarters--Institutions,5996105,1,100,1,1,20,1,2,5,9,0
2000,4,25092,100,Other group quarters,6413368,1,100,1,1,19,1,1,1,9,2500
2000,4,25196,100,Households under 1970 definition,7687160,1,100,1,2,40,1,1,3,9,7180
2000,4,25196,100,Households under 1970 definition,7687160,2,100,2,2,20,1,1,5,5,300
2000,4,25196,100,Households under 1970 definition,7687160,3,100,3,1,1,1,1,5,0,BBBBBBB
2000,4,25210,100,Households under 1970 definition,7793543,1,100,1,1,34,1,1,1,13,6870
2000,4,25210,100,Households under 1970 definition,7793543,2,100,2,2,54,1,1,1,13,0
2000,4,25210,100,Households under 1970 definition,7793543,3,100,3,2,10,1,1,5,1,BBBBBBB
2000,4,25210,100,Households under 1970 definition,7793543,4,100,4,1,30,1,1,2,5,20000
2000,4,25243,100,Households under 1970 definition,8247602,1,100,1,1,37,1,2,4,7,21000
2000,4,25243,100,Households under 1970 definition,8247602,2,100,2,1,12,1,2,5,2,BBBBBBB
2000,4,25243,100,Households under 1970 definition,8247602,3,100,3,1,9,1,2,5,2,BBBBBBB
2000,4,25287,100,Households under 1970 definition,8756436,1,100,1,1,87,1,1,1,7,122800
2000,4,25287,100,Households under 1970 definition,8756436,2,100,2,2,54,1,1,3,9,12000
2000,4,25287,100,Households under 1970 definition,8756436,3,100,3,1,33,1,1,3,9,31000
2000,4,25287,100,Households under 1970 definition,8756436,4,100,4,1,93,1,1,5,13,15800
2000,4,25287,100,Households under 1970 definition,8756436,5,100,5,1,50,1,1,5,9,3000
2000,4,25299,100,Households under 1970 definition,8921618,1,100,1,1,37,2,8,1,3,18000
2000,4,25299,100,Households under 1970 definition,8921618,2,100,2,2,33,2,8,1,5,9000
2000,4,25299,100,Households under 1970 definition,8921618,3,100,3,1,15,2,8,5,7,0
2000,4,25299,100,Households under 1970 definition,8921618,4,100,4,1,14,2,8,5,4,BBBBBBB
2000,4,25299,100,Households under 1970 definition,8921618,5,100,5,2,10,2,8,5,2,BBBBBBB
2000,4,25299,100,Households under 1970 definition,8921618,6,100,6,1,7,2,8,5,2,BBBBBBB
2000,4,25299,100,Households under 1970 definition,8921618,7,100,7,2,3,2,8,5,1,BBBBBBB
2000,4,25305,100,Other group quarters,9033543,1,100,1,1,36,2,1,1,5,11000
2000,4,25598,100,Households under 1970 definition,3026137,1,100,1,1,81,1,1,1,9,9400
2000,4,25598,100,Households under 1970 definition,3026137,2,100,2,2,74,1,1,1,9,27600
2000,4,25598,100,Households under 1970 definition,3026137,3,100,3,1,44,1,1,4,11,30300
2000,4,25598,100,Households under 1970 definition,3026137,4,100,4,1,42,1,1,3,9,21200
2000,4,25609,100,Households under 1970 definition,3247202,1,100,1,1,38,1,1,1,9,32000
